"id","metagenomes_id","domain","phylum","class","order","family","genus","species","strain","abundance","avg_evalue","evalue_std_dev","avg_percent_ident","percent_ident_std_dev","avg_align_len","align_len_std_dev"
246003,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium rectale","-",8,-34.52,3.40,100.00,0.00,72.71,6.00
246004,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium ruminantium","Eubacterium ruminantium",1,-26.00,0.00,100.00,0.00,59.00,0.00
246005,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium saburreum","Eubacterium saburreum",3,-31.00,4.05,100.00,0.00,67.00,6.08
246006,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium siraeum","-",33,-43.39,10.16,99.24,2.69,89.48,16.13
246007,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium ventriosum","-",2,-34.20,8.50,100.00,0.00,72.80,13.79
246008,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","-","-","-",7,-39.39,8.13,99.96,0.20,81.61,13.79
246009,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio","Butyrivibrio crossotus","Butyrivibrio crossotus DSM 2876",1,-33.00,0.00,100.00,0.00,71.00,0.00
246010,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio","Butyrivibrio fibrisolvens","Butyrivibrio fibrisolvens",1,-32.00,0.00,100.00,0.00,70.00,0.00
246011,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum","-","-",44,-52.06,12.43,99.76,0.45,103.25,21.04
246012,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum","Cellulosilyticum ruminicola","Cellulosilyticum ruminicola",4,-72.00,0.00,100.00,0.00,137.00,0.00
246013,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum","Clostridium lentocellum","-",1,-37.00,0.00,100.00,0.00,78.00,0.00
246014,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Coprococcus catus","Coprococcus catus GD/7",10,-33.33,4.89,100.00,0.00,71.17,8.01
246015,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hespellia","Hespellia stercorisuis","Hespellia stercorisuis",1,-31.00,0.00,100.00,0.00,67.00,0.00
246016,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","Lachnospira multipara","Lachnospira multipara",1,-34.00,0.00,100.00,0.00,72.00,0.00
246017,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Robinsoniella","Robinsoniella peoriensis","Robinsoniella peoriensis",3,-57.00,4.28,100.00,0.00,111.50,6.95
246018,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Roseburia inulinivorans","Roseburia inulinivorans",1,-54.00,0.00,100.00,0.00,107.00,0.00
246019,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified (derived from Lachnospiraceae)","Lachnospiraceae bacterium 14-2","Lachnospiraceae bacterium 14-2",1,-35.00,0.00,100.00,0.00,73.00,0.00
246020,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","-","-","-",5,-32.37,4.28,98.89,3.12,71.12,6.69
246021,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Faecalibacterium prausnitzii","-",10,-35.48,7.16,100.00,0.00,74.79,11.82
246022,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","-","-",20,-43.26,12.98,99.96,0.23,87.62,21.76
246023,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus albus","Ruminococcus albus",23,-41.02,7.12,100.00,0.00,84.46,12.19
246024,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus callidus","Ruminococcus callidus",18,-26.30,4.31,100.00,0.00,59.45,7.37
246025,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus flavefaciens","-",125,-37.43,11.69,99.93,0.23,78.63,19.77
246026,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus gnavus","Ruminococcus gnavus",35,-58.40,5.27,99.93,0.23,113.40,9.21
246027,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","Blautia","-","-",9,-49.70,8.18,99.56,1.38,99.60,14.62
246028,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","Blautia","Blautia producta","Blautia producta",1,-38.50,0.71,99.39,0.87,81.00,0.00
246029,2398,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","unclassified (derived from Clostridiales)","Clostridiales genomosp. BVAB3","Clostridiales genomosp. BVAB3 str. UPII9-5",1,-39.00,0.00,100.00,0.00,80.00,0.00
246030,2398,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","unclassified (derived from Erysipelotrichaceae)","-","-",6,-25.54,4.37,100.00,0.00,58.38,7.32
246031,2398,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","-","-","-","-",1,-22.00,0.00,100.00,0.00,52.00,0.00
246032,2398,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","-","-","-",96,-32.75,2.91,100.00,0.05,70.31,5.04
246033,2398,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","Dialister invisus","Dialister invisus",2,-25.00,0.00,100.00,0.00,56.50,0.00
246034,2398,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","Dialister micraerophilus","Dialister micraerophilus",63,-26.00,3.49,100.00,0.00,58.60,5.73
246035,2398,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera","-","-",1,-37.00,0.00,100.00,0.00,78.00,0.00
246036,2398,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera","Megasphaera elsdenii","Megasphaera elsdenii",16,-47.21,2.21,99.95,0.23,94.25,3.92
246037,2398,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera","Megasphaera micronuciformis","Megasphaera micronuciformis",1,-39.00,0.00,100.00,0.00,80.00,0.00
246038,2398,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Pectinatus","Pectinatus cerevisiiphilus","Pectinatus cerevisiiphilus",5,-26.00,0.00,100.00,0.00,58.00,0.00
246039,2398,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Selenomonas","Selenomonas ruminantium","Selenomonas ruminantium",116,-46.31,6.96,100.00,0.00,92.88,11.69
246040,2398,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Thermosinus","Thermosinus carboxydivorans","Thermosinus carboxydivorans Nor1",1,-36.50,1.17,100.00,0.00,77.17,1.95
246041,2398,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella","Veillonella parvula","Veillonella parvula",14,-23.80,1.62,100.00,0.00,55.10,2.64
246042,2398,"Bacteria","Lentisphaerae","unclassified (derived from Lentisphaerae)","unclassified (derived from Lentisphaerae)","Victivallaceae","Victivallis","Victivallis vadensis","Victivallis vadensis ATCC BAA-548",1,-25.00,0.00,100.00,0.00,57.00,0.00
246043,2398,"Bacteria","Proteobacteria","-","-","-","-","-","-",1,-34.50,1.54,100.00,0.00,73.70,2.15
246044,2398,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Rhodopseudomonas","Rhodopseudomonas palustris","Rhodopseudomonas palustris",3,-24.67,2.31,100.00,0.00,56.67,4.04
246045,2398,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum","Azospirillum amazonense","Azospirillum amazonense",1,-24.00,0.00,100.00,0.00,56.00,0.00
246046,2398,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma phagocytophilum","Anaplasma phagocytophilum",7,-62.00,28.76,100.00,0.00,119.80,48.88
246047,2398,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","-","-","-","-",13,-30.00,3.49,100.00,0.00,65.75,5.66
246048,2398,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","-","-",3,-32.00,0.00,100.00,0.00,69.00,0.00
246049,2398,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Sulfurospirillum","-","-",2,-20.10,0.31,100.00,0.00,50.10,0.31
246050,2398,"Bacteria","Spirochaetes","Spirochaetes (class)","Spirochaetales","Leptospiraceae","Leptospira","-","-",3,-21.00,0.00,100.00,0.00,51.00,0.00
246051,2398,"Bacteria","Spirochaetes","Spirochaetes (class)","Spirochaetales","Spirochaetaceae","Treponema","-","-",14,-23.67,0.48,100.00,0.00,55.27,1.01
246052,2398,"Bacteria","Spirochaetes","Spirochaetes (class)","Spirochaetales","Spirochaetaceae","Treponema","Treponema bryantii","Treponema bryantii",9,-23.00,0.00,100.00,0.00,53.00,0.00
246053,2398,"Eukaryota","Streptophyta","unclassified (derived from Streptophyta)","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium irio","Sisymbrium irio",13,-36.00,0.00,100.00,0.00,76.00,0.00
246054,2398,"Bacteria","Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma","-","-",3,-22.00,0.00,100.00,0.00,52.00,0.00
246055,2398,"Bacteria","Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma","Acholeplasma palmae","Acholeplasma palmae",1,-31.00,0.00,100.00,0.00,67.00,0.00
246056,2398,"Bacteria","Tenericutes","Mollicutes","Anaeroplasmatales","Anaeroplasmataceae","Anaeroplasma","Anaeroplasma abactoclasticum","Anaeroplasma abactoclasticum",15,-28.50,4.70,100.00,0.00,63.00,8.36
246057,2398,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Akkermansia","Akkermansia muciniphila","-",1,-32.00,0.00,100.00,0.00,68.00,0.00
246058,2399,"Bacteria","-","-","-","-","-","-","-",106,-35.32,14.48,99.96,0.30,74.60,24.33
246059,2399,"Bacteria","Actinobacteria","Actinobacteria (class)","Actinomycetales","Corynebacteriaceae","Corynebacterium","-","-",2,-43.35,34.16,99.80,0.51,88.38,58.44
246060,2399,"Bacteria","Actinobacteria","Actinobacteria (class)","Actinomycetales","Nocardioidaceae","Nocardioides","-","-",1,-63.16,4.40,100.00,0.00,121.00,8.08
246061,2399,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","-","-","-",19,-23.71,1.32,100.00,0.00,55.03,2.10
246062,2399,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Atopobium","-","-",17,-24.31,0.68,100.00,0.00,56.06,0.90
246063,2399,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Atopobium","Atopobium vaginae","-",3,-25.00,0.00,100.00,0.00,57.00,0.00
246064,2399,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Collinsella","-","-",1,-61.82,2.38,99.60,0.43,118.12,3.64
246065,2399,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella aerofaciens",22,-123.43,10.40,98.33,1.90,232.61,14.92
246066,2399,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Eggerthella","Eggerthella lenta","-",14,-21.00,0.00,100.00,0.00,50.00,0.00
246067,2399,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Enterorhabdus","Enterorhabdus mucosicola","Enterorhabdus mucosicola",2,-38.00,0.00,100.00,0.00,79.00,0.00
246068,2399,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Slackia","Slackia exigua","Slackia exigua ATCC 700122",1,-25.00,0.00,100.00,0.00,56.00,0.00
246069,2399,"Eukaryota","Arthropoda","Insecta","Isoptera","Rhinotermitidae","Coptotermes","Coptotermes formosanus","Coptotermes formosanus (Formosan subterranean termite)",66,-23.23,2.60,100.00,0.00,54.27,4.65
246070,2399,"Eukaryota","Ascomycota","Sordariomycetes","Phyllachorales","unclassified (derived from Phyllachorales)","Verticillium","Verticillium dahliae","Verticillium dahliae",7,-22.00,0.00,100.00,0.00,51.00,0.00
246071,2399,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","-","-","-","-",39,-41.10,23.00,99.99,0.11,84.75,39.11
246072,2399,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","-","-",6,-42.26,5.01,100.00,0.00,87.04,8.58
246073,2399,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides capillosus","Bacteroides capillosus ATCC 29799",2,-36.50,15.50,100.00,0.00,76.00,25.66
246074,2399,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides plebeius","Bacteroides plebeius DSM 17135",17,-21.00,0.00,100.00,0.00,50.00,0.00
246075,2399,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Butyricimonas","-","-",2,-24.50,3.54,100.00,0.00,56.50,6.36
246076,2399,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","-","-",36,-57.21,11.07,99.84,0.34,111.82,19.07
246077,2399,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella copri","-",2,-90.29,5.93,99.10,0.55,171.00,10.39
246078,2399,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella dentasini","Prevotella dentasini",2,-58.50,1.73,98.70,0.53,116.50,2.89
246079,2399,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella nigrescens","Prevotella nigrescens",5,-32.60,0.89,100.00,0.00,70.20,1.79
246080,2399,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella oris","Prevotella oris",1,-45.00,0.00,100.00,0.00,91.00,0.00
246081,2399,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella sp. RS2","Prevotella sp. RS2",5,-113.00,0.00,99.52,0.00,209.00,0.00
246082,2399,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella stercorea","Prevotella stercorea",8,-112.00,0.00,99.03,0.00,207.00,0.00
246083,2399,"Bacteria","Chlorobi","Chlorobia","Chlorobiales","Chlorobiaceae","-","-","-",1,-22.80,1.51,100.00,0.00,53.60,3.02
246084,2399,"Bacteria","Firmicutes","-","-","-","-","-","-",66,-28.82,8.07,99.99,0.11,63.48,13.58
246085,2399,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","-","-","-",2,-37.00,0.00,100.00,0.00,77.00,0.00
246086,2399,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","-","-",19,-31.00,0.00,100.00,0.00,68.00,0.00
246087,2399,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus firmus","Bacillus firmus",2,-34.00,0.00,100.00,0.00,73.00,0.00
246088,2399,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","-","-",1,-48.00,0.00,100.00,0.00,95.00,0.00
246089,2399,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","-","-",9,-90.87,26.43,99.74,0.32,169.00,44.96
246090,2399,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus murinus","Lactobacillus murinus",1,-126.77,0.83,99.44,0.48,231.00,0.00
246091,2399,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri","-",2,-116.00,0.00,100.00,0.00,212.00,0.00
246092,2399,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus rhamnosus","Lactobacillus rhamnosus",7,-22.00,0.00,100.00,0.00,52.00,0.00
246093,2399,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","-","-","-",2,-70.00,47.60,100.00,0.00,134.00,81.02
246094,2399,"Bacteria","Firmicutes","Clostridia","-","-","-","-","-",1,-27.30,1.59,99.91,0.38,60.25,2.55
246095,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","-","-","-","-",353,-33.33,11.24,99.83,1.04,71.60,19.38
246096,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","-","-","-",34,-47.64,17.16,99.86,0.57,95.90,28.43
246097,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Butyricicoccus","Butyricicoccus pullicaecorum","Butyricicoccus pullicaecorum",4,-48.50,3.54,100.00,0.00,96.50,6.36
246098,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","-","-",173,-42.77,19.98,99.89,0.35,87.48,34.26
246099,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium aminophilum","Clostridium aminophilum",1,-50.00,0.00,98.06,0.00,103.00,0.00
246100,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium bartlettii","Clostridium bartlettii DSM 16795",15,-77.63,16.09,99.65,0.48,147.93,27.59
246101,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium clostridioforme","Clostridium clostridioforme",10,-71.00,39.33,99.89,0.21,134.50,67.67
246102,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium disporicum","Clostridium disporicum",25,-73.00,0.00,100.00,0.00,138.00,0.00
246103,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium leptum","Clostridium leptum DSM 753",1,-23.00,0.00,100.00,0.00,55.00,0.00
246104,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium phytofermentans","Clostridium phytofermentans ISDg",1,-24.00,0.00,100.00,0.00,55.00,0.00
246105,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sp. Kas107-2","Clostridium sp. Kas107-2",3,-57.00,0.00,100.00,0.00,112.00,0.00
246106,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sp. enrichment culture clone 7-14","Clostridium sp. enrichment culture clone 7-14",31,-45.43,5.44,100.00,0.00,91.86,9.03
246107,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium symbiosum","Clostridium symbiosum",1,-24.67,0.82,99.42,1.43,57.00,0.00
246108,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Sarcina","Sarcina ventriculi","Sarcina ventriculi",270,-76.83,14.16,99.98,0.11,145.83,24.00
246109,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XI. Incertae Sedis","-","-","-",3,-22.00,0.00,100.00,0.00,52.00,0.00
246110,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XI. Incertae Sedis","Peptoniphilus","-","-",6,-48.00,0.00,100.00,0.00,95.00,0.00
246111,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","-","-",2,-29.00,11.10,100.00,0.00,63.45,18.67
246112,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium coprostanoligenes","Eubacterium coprostanoligenes",13,-44.40,9.16,100.00,0.00,90.10,15.47
246113,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium hallii","-",58,-88.64,16.74,99.74,0.31,165.33,28.73
246114,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium ramulus","Eubacterium ramulus",2,-72.00,0.00,99.27,0.00,137.00,0.00
246115,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium rectale","-",2,-65.50,7.02,99.81,0.68,126.50,11.62
246116,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium saburreum","Eubacterium saburreum",3,-22.00,0.00,100.00,0.00,52.00,0.00
246117,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium siraeum","-",21,-47.73,28.73,99.98,0.14,95.75,48.87
246118,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum","-","-",1,-58.75,4.19,99.78,0.45,114.25,6.50
246119,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Coprococcus catus","Coprococcus catus GD/7",6,-54.00,9.85,99.73,0.47,107.67,18.88
246120,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Coprococcus eutactus","Coprococcus eutactus ATCC 27759",2,-118.29,0.49,98.76,0.22,219.00,0.00
246121,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","Dorea formicigenerans","Dorea formicigenerans ATCC 27755",6,-90.88,9.50,99.66,0.28,169.62,16.50
246122,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","Dorea longicatena","Dorea longicatena DSM 13814",22,-107.50,25.83,100.00,0.00,196.50,43.74
246123,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hespellia","Hespellia stercorisuis","Hespellia stercorisuis",25,-31.00,0.00,100.00,0.00,68.00,0.00
246124,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","Lachnospira multipara","Lachnospira multipara",1,-43.50,0.71,99.44,0.79,89.00,0.00
246125,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Robinsoniella","Robinsoniella peoriensis","Robinsoniella peoriensis",32,-56.25,2.57,99.57,0.77,110.50,5.39
246126,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Roseburia hominis","Roseburia hominis",1,-115.67,6.35,100.00,0.00,210.33,10.97
246127,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfotomaculum","Desulfotomaculum acetoxidans","Desulfotomaculum acetoxidans DSM 771",1,-21.00,0.00,100.00,0.00,51.00,0.00
246128,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","-","-","-",13,-49.25,6.90,99.78,0.94,98.59,11.35
246129,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Faecalibacterium prausnitzii","Faecalibacterium prausnitzii",88,-60.06,13.62,99.82,0.09,116.60,23.16
246130,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","-","-",24,-51.08,23.71,99.57,1.21,102.35,42.78
246131,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus albus","Ruminococcus albus 8",4,-34.67,1.81,100.00,0.00,73.83,3.24
246132,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus bromii","Ruminococcus bromii",5,-89.00,0.00,99.72,0.11,166.50,0.00
246133,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus callidus","Ruminococcus callidus",36,-26.89,9.78,100.00,0.00,60.44,16.68
246134,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus flavefaciens","-",35,-47.58,8.87,100.00,0.00,95.31,14.71
246135,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus gauvreauii","Ruminococcus gauvreauii",1,-33.00,0.00,100.00,0.00,72.00,0.00
246136,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus gnavus","Ruminococcus gnavus",3,-70.00,0.00,99.26,0.00,135.00,0.00
246137,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus obeum","-",10,-51.57,12.32,99.88,0.25,102.53,20.97
246138,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus sp. 5_1_39BFAA","Ruminococcus sp. 5_1_39BFAA",11,-75.00,26.90,99.76,0.37,144.17,47.70
246139,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus torques","Ruminococcus torques L2-14",5,-106.00,0.00,99.49,0.00,196.00,0.00
246140,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","Subdoligranulum variabile","Subdoligranulum variabile DSM 15176",11,-61.33,24.98,99.96,0.12,119.25,42.42
246141,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","Blautia","-","-",1,-30.25,2.19,98.91,2.01,67.00,3.70
246142,2399,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","Blautia","Blautia coccoides","Blautia coccoides",3,-51.00,0.00,98.08,0.00,104.00,0.00
246143,2399,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Bulleidia","Bulleidia extructa","Bulleidia extructa W1219",4,-51.00,0.00,100.00,0.00,101.00,0.00
246144,2399,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Catenibacterium","Catenibacterium mitsuokai","Catenibacterium mitsuokai DSM 15897",279,-47.25,11.88,99.93,0.23,94.75,20.56
246145,2399,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","unclassified (derived from Erysipelotrichaceae)","-","-",3,-35.86,2.41,99.48,0.65,77.14,6.28
246146,2399,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","unclassified (derived from Erysipelotrichaceae)","Eubacterium biforme","Eubacterium biforme DSM 3989",39,-86.00,13.68,99.30,0.61,163.00,25.31
246147,2399,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","-","-","-","-",17,-27.58,2.05,99.72,0.74,62.06,3.52
